filename, 31d1eefdbeca-h2-simpless-dks-lmcountlmmergedlmrhwlmhm1, 31d1eefdbeca-h2-simpless-dks-masb50ksccdfp, 31d1eefdbeca-h2-simpless-dks-lmcountlmrhw, 31d1eefdbeca-h2-simpless-dks-blind, 31d1eefdbeca-h2-simpless-dks-celmcut, 31d1eefdbeca-h2-simpless-dks-zopdbsgenetic, 31d1eefdbeca-h2-simpless-dks-masb50ksbmiasm, 31d1eefdbeca-h2-simpless-dks-masginfsccdfp, 31d1eefdbeca-simpless-dks-masb50kmiasmdfp, 31d1eefdbeca-h2-simpless-dks-cpdbshc900, 31d1eefdbeca-h2-simpless-oss-blind, 31d1eefdbeca-h2-simpless-oss-celmcut, 31d1eefdbeca-h2-simpless-oss-lmcountlmrhw, 31d1eefdbeca-h2-simpless-oss-masb50ksccdfp, 31d1eefdbeca-h2-simpless-oss-lmcountlmmergedlmrhwlmhm1, 31d1eefdbeca-h2-simpless-oss-zopdbsgenetic, 31d1eefdbeca-h2-simpless-oss-cpdbshc900, 31d1eefdbeca-simpless-oss-masb50kmiasmdfp, 31d1eefdbeca-h2-simpless-oss-masb50ksbmiasm, 31d1eefdbeca-h2-simpless-oss-masginfsccdfp, seq-opt-symba-1
sokoban-opt11-strips-p09.pddl-bolded-cs.png, 0.12258, 2.88774, 0.101346, 0.12962, 0.105655, 0.165215, 26.535, 10000.0, 10000.0, 0.237683, 0.134034, 0.11057, 0.107696, 2.61868, 0.135662, 0.160906, 0.238967, 10000.0, 200.288, 10000.0, 0.64
sokoban-opt11-strips-p10.pddl-bolded-cs.png, 0.0392125, 4.24098, 0.0287823, 0.551698, 0.0329303, 0.539331, 28.8331, 10000.0, 214.189, 0.0914734, 0.536095, 0.0334955, 0.0287792, 4.17588, 0.145701, 0.351668, 0.0930777, 289.729, 229.396, 10000.0, 6.58
sokoban-opt11-strips-p11.pddl-bolded-cs.png, 0.208572, 2.3581, 0.197128, 0.142111, 0.486213, 4.12082, 47.9522, 344.571, 10.5912, 0.315806, 0.166752, 0.644317, 0.274362, 2.34815, 0.279468, 4.15977, 0.346588, 23.7925, 97.3048, 10000.0, 1.64
sokoban-opt11-strips-p12.pddl-bolded-cs.png, 0.276347, 157.58, 0.262738, 0.267092, 0.289132, 0.286506, 298.941, 957.852, 10000.0, 0.68674, 0.264944, 0.287028, 0.263761, 158.183, 0.273112, 0.290547, 0.693851, 10000.0, 10000.0, 10000.0, 3.01
sokoban-opt11-strips-p13.pddl-bolded-cs.png, 1.34787, 4.09904, 1.32215, 0.817514, 4.55929, 3.47776, 45.4288, 410.19, 22.8662, 0.896125, 0.796808, 4.88214, 1.48544, 3.24065, 1.56245, 3.55384, 0.97211, 41.6235, 153.014, 10000.0, 2.6
sokoban-opt11-strips-p14.pddl-bolded-cs.png, 0.676508, 3.06785, 0.639151, 0.276864, 0.692623, 2.45538, 41.7284, 622.511, 64.8247, 0.497696, 0.283781, 0.708062, 0.325077, 3.04189, 0.384859, 2.4398, 0.507568, 128.946, 218.006, 10000.0, 0.91
sokoban-opt11-strips-p15.pddl-bolded-cs.png, 2.07548, 5.4821, 1.06054, 0.82958, 6.27563, 0.930896, 45.5685, 10000.0, 10000.0, 1.46598, 0.915728, 7.37895, 1.18712, 4.15145, 2.42871, 1.03184, 1.58172, 10000.0, 280.717, 10000.0, 1.78
sokoban-opt11-strips-p16.pddl-bolded-cs.png, 41.4755, 41.9097, 48.471, 38.9759, 179.291, 27.391, 531.758, 10000.0, 114.512, 10.1081, 43.3368, 179.883, 47.7255, 35.6852, 124.341, 27.8231, 10.7276, 99.6712, 433.215, 10000.0, 28.95
sokoban-opt11-strips-p17.pddl-bolded-cs.png, 4.0137, 7.62147, 2.93887, 2.23217, 16.9056, 4.8637, 107.542, 10000.0, 24.8811, 1.93296, 2.54266, 23.2622, 3.39229, 5.65693, 5.68581, 2.91976, 2.36768, 37.1179, 146.665, 10000.0, 4.85
sokoban-opt11-strips-p18.pddl-bolded-cs.png, 0.568386, 10.706, 0.541831, 0.87914, 0.548277, 1.12929, 46.7574, 10000.0, 225.79, 0.417344, 0.480493, 0.522571, 0.379612, 9.29064, 0.38736, 0.765797, 0.279873, 330.135, 227.05, 10000.0, 40.18
sokoban-opt11-strips-p19.pddl-bolded-cs.png, 3.56611, 6.11343, 3.36108, 1.99841, 18.0686, 2.30651, 28.8367, 10000.0, 72.9953, 2.13989, 1.98309, 18.3948, 5.24237, 5.62215, 4.97963, 2.44202, 2.18179, 87.3061, 203.354, 10000.0, 5.31
sokoban-opt11-strips-p20.pddl-bolded-cs.png, 2.21455, 5.26266, 1.66718, 1.29512, 4.90518, 3.43278, 84.2099, 452.18, 17.5928, 1.44203, 1.27248, 5.47354, 1.78038, 2.98175, 3.01274, 3.51698, 1.5512, 26.537, 55.1563, 10000.0, 9.65
ss_briefcaseworld-p001.pddl-bolded-cs.png, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.07
ss_briefcaseworld-p002.pddl-bolded-cs.png, 0.01, 0.0116956, 0.01, 0.01, 0.01, 0.013979, 0.01, 0.01, 0.0145172, 0.01, 0.01, 0.01, 0.01, 0.0108127, 0.01, 0.0136433, 0.01, 0.0137999, 0.01, 0.01, 0.08
ss_briefcaseworld-p003.pddl-bolded-cs.png, 0.01, 2.91401, 0.01, 0.01, 0.01, 0.0485059, 0.326228, 0.014716, 4.55313, 0.0155649, 0.01, 0.01, 0.01, 2.78389, 0.01, 0.0487091, 0.016031, 4.4781, 0.347256, 0.0148121, 0.08
ss_briefcaseworld-p004.pddl-bolded-cs.png, 0.0125935, 16.0492, 0.0117794, 0.0129093, 0.01, 0.104959, 9.28937, 0.0573191, 41.5208, 0.028876, 0.0154547, 0.01, 0.0131399, 13.7282, 0.0139472, 0.105879, 0.0298677, 39.5034, 8.91553, 0.0585044, 0.15
ss_briefcaseworld-p005.pddl-bolded-cs.png, 0.0538925, 26.7576, 0.0515948, 0.101067, 0.0426823, 0.380672, 13.5641, 0.215578, 63.3231, 0.0959673, 0.109496, 0.0443966, 0.0679834, 27.4266, 0.203898, 0.374794, 0.0953512, 58.1742, 13.6148, 0.216836, 0.21
ss_briefcaseworld-p006.pddl-bolded-cs.png, 1.67307, 38.0254, 1.69279, 2.6032, 1.40891, 2.15612, 18.795, 1.87337, 88.6239, 2.09873, 2.5897, 1.6241, 1.83588, 34.2315, 1.83966, 1.97141, 2.05855, 78.7933, 19.8255, 1.98983, 20.82
ss_briefcaseworld-p007.pddl-bolded-cs.png, 9.35475, 56.5056, 9.2501, 29.899, 3.69252, 18.6025, 61.589, 8.49936, 91.396, 15.5092, 29.5251, 4.16549, 28.7645, 53.7842, 29.7277, 17.1053, 16.1758, 76.7364, 62.6644, 8.82309, 21.77
ss_briefcaseworld-p008.pddl-bolded-cs.png, 275.696, 270.694, 267.104, 446.929, 150.929, 401.067, 336.608, 183.784, 313.875, 397.857, 347.925, 212.672, 446.559, 299.685, 479.176, 350.005, 354.29, 358.911, 370.534, 241.386, 354.7
ss_ferry-p001.pddl-bolded-cs.png, 0.01, 0.015129, 0.01, 0.01, 0.01, 0.355226, 0.0306502, 0.01, 0.0203264, 0.0236558, 0.01, 0.01, 0.0128345, 0.0202908, 0.01, 0.353846, 0.023965, 0.0235013, 0.0310718, 0.01, 0.09
ss_ferry-p002.pddl-bolded-cs.png, 0.01, 0.0280681, 0.01, 0.0155145, 0.0102688, 0.733112, 0.0540858, 0.0189543, 0.163964, 0.0287252, 0.0168095, 0.0105303, 0.0266444, 0.0304429, 0.0269603, 0.718747, 0.0295808, 0.228352, 0.0715037, 0.0204036, 0.13
ss_ferry-p003.pddl-bolded-cs.png, 0.01, 0.10342, 0.01, 0.0257132, 0.01, 0.791607, 0.196106, 0.0149085, 0.546662, 0.313949, 0.0291034, 0.01, 0.0239845, 0.115361, 0.0251001, 0.77825, 0.331989, 0.49147, 0.285109, 0.0151521, 0.12
ss_ferry-p004.pddl-bolded-cs.png, 0.0172286, 0.288985, 0.0161516, 0.461317, 0.0372325, 0.708747, 0.717923, 0.294092, 2.12996, 0.254789, 0.604659, 0.03907, 0.692293, 0.326788, 0.69782, 0.728759, 0.285584, 2.64743, 0.849272, 0.34882, 0.21
ss_ferry-p005.pddl-bolded-cs.png, 0.0685181, 0.588732, 0.0663365, 0.997237, 0.181511, 0.778102, 1.49271, 0.803758, 8.50482, 0.732492, 1.07111, 0.193585, 2.15825, 0.700646, 2.06668, 0.543392, 0.787045, 9.40537, 1.79788, 0.878043, 0.24
ss_ferry-p006.pddl-bolded-cs.png, 0.102727, 0.95241, 0.101252, 2.60527, 0.291677, 1.55518, 2.63987, 1.68248, 23.4458, 1.40639, 2.78418, 0.276409, 4.13979, 0.977967, 4.14583, 1.43175, 1.45571, 17.8197, 3.01948, 1.64175, 0.33
ss_ferry-p007.pddl-bolded-cs.png, 0.698268, 1.33886, 0.701427, 5.74681, 2.09121, 5.62928, 3.9821, 5.14922, 31.6888, 4.93687, 5.39822, 1.94175, 12.596, 1.34596, 12.1406, 5.27147, 4.37969, 31.6497, 4.78877, 4.57501, 0.56
ss_ferry-p008.pddl-bolded-cs.png, 0.310605, 1.5217, 0.293107, 15.712, 0.912916, 11.2477, 5.51362, 6.80857, 31.587, 5.65657, 14.2404, 0.942841, 22.9847, 1.59587, 22.364, 4.19035, 5.72547, 31.7821, 6.42229, 6.45783, 1.01
ss_ferry-p009.pddl-bolded-cs.png, 10.1323, 2.47068, 9.97337, 189.37, 31.5825, 92.7625, 9.34985, 135.187, 33.4138, 119.819, 141.572, 34.1004, 273.581, 2.27968, 276.874, 71.658, 102.677, 33.4722, 9.36774, 105.327, 7.0
ss_ferry-p010.pddl-bolded-cs.png, 20.198, 2.76711, 20.1125, 528.02, 73.8984, 322.936, 12.5552, 370.859, 33.6379, 322.569, 420.701, 63.9154, 864.447, 2.70186, 856.139, 233.219, 263.102, 33.8105, 12.1601, 299.524, 9.56
ss_ferry-p011.pddl-bolded-cs.png, 69.5541, 3.99746, 66.3668, 10000.0, 279.827, 804.852, 15.326, 1221.69, 34.8218, 1128.49, 1239.35, 270.777, 10000.0, 3.79279, 10000.0, 453.872, 887.567, 35.0447, 16.9806, 950.835, 27.86
ss_ferry-p012.pddl-bolded-cs.png, 0.01, 0.0269958, 0.01, 0.01, 0.01, 0.728068, 0.0645167, 0.012699, 0.0330114, 0.0153822, 0.01, 0.01, 0.01, 0.0359758, 0.01, 0.73069, 0.0153079, 0.0384609, 0.0667779, 0.0116213, 0.09
ss_ferry-p013.pddl-bolded-cs.png, 0.0109124, 0.0749965, 0.0100245, 0.0367139, 0.0156653, 1.19395, 0.146598, 0.0961133, 0.211279, 0.04553, 0.040888, 0.016453, 0.0715708, 0.113005, 0.0723115, 1.1932, 0.0464859, 0.240587, 0.147127, 0.0909514, 0.1
ss_ferry-p014.pddl-bolded-cs.png, 0.0232191, 0.214351, 0.0223074, 0.193704, 0.0269138, 0.791496, 0.500736, 0.1249, 0.826876, 0.115353, 0.223949, 0.0272114, 0.478856, 0.245438, 0.460407, 0.791064, 0.127626, 0.867296, 0.633625, 0.143215, 0.15
ss_ferry-p015.pddl-bolded-cs.png, 0.0746735, 0.597043, 0.0737599, 0.848891, 0.201875, 1.04322, 1.51035, 0.745037, 2.10497, 0.732997, 0.838831, 0.197388, 1.88451, 0.672449, 1.87277, 1.03651, 0.727322, 2.40897, 1.66918, 0.763966, 0.22
ss_ferry-p016.pddl-bolded-cs.png, 0.0991945, 0.656984, 0.0976582, 5.33687, 0.263029, 1.32664, 1.88568, 2.67609, 4.55561, 2.12797, 5.67426, 0.272219, 9.84916, 0.704134, 9.92065, 1.20799, 2.32796, 4.80065, 2.13638, 2.90168, 0.23
ss_ferry-p017.pddl-bolded-cs.png, 0.430861, 1.052, 0.414554, 34.5802, 1.74943, 10.2335, 3.31898, 24.3655, 9.78958, 20.1246, 37.2874, 1.88993, 73.5964, 1.1277, 68.1967, 12.3664, 25.4315, 9.89088, 4.05602, 28.2237, 0.79
ss_ferry-p018.pddl-bolded-cs.png, 0.0469286, 1.73917, 0.0453498, 92.7166, 0.134316, 4.4832, 5.09033, 11.604, 18.3015, 7.8024, 95.2509, 0.136448, 99.4104, 1.89063, 102.533, 4.75582, 8.15442, 18.2269, 5.503, 11.7626, 0.53
ss_ferry-p019.pddl-bolded-cs.png, 0.949263, 2.86902, 0.953858, 562.836, 4.55099, 251.57, 7.73109, 267.615, 32.8594, 226.943, 516.123, 5.11717, 1067.26, 3.42453, 1070.14, 145.839, 273.516, 33.1495, 9.2687, 337.704, 2.81
ss_ferry-p020.pddl-bolded-cs.png, 0.8688, 4.75191, 0.863695, 10000.0, 5.19746, 460.996, 13.548, 10000.0, 34.2373, 857.611, 10000.0, 5.22617, 10000.0, 5.10779, 10000.0, 92.825, 882.774, 34.1892, 16.1892, 10000.0, 12.95
ss_ferry-p021.pddl-bolded-cs.png, 23.6202, 5.91685, 24.2484, 10000.0, 119.447, 10000.0, 16.4904, 10000.0, 71.5836, 10000.0, 10000.0, 122.079, 10000.0, 5.44206, 10000.0, 10000.0, 10000.0, 66.0328, 17.4169, 10000.0, 38.96
ss_ferry-p022.pddl-bolded-cs.png, 240.485, 111.565, 238.373, 10000.0, 1213.37, 10000.0, 126.045, 10000.0, 387.372, 10000.0, 10000.0, 1573.35, 10000.0, 111.544, 10000.0, 10000.0, 10000.0, 419.548, 131.627, 10000.0, 303.71
ss_ferry-p023.pddl-bolded-cs.png, 0.01, 0.0579889, 0.01, 0.0177657, 0.01, 0.214189, 0.120577, 0.0291778, 0.0778215, 0.029824, 0.0191097, 0.01, 0.0283585, 0.0794865, 0.0289639, 0.215656, 0.0301016, 0.0960338, 0.128297, 0.0260313, 0.08
ss_ferry-p024.pddl-bolded-cs.png, 0.01, 0.235083, 0.01, 0.0598325, 0.01, 0.476723, 0.166857, 0.236823, 0.322244, 0.0329506, 0.0617285, 0.01, 0.0777427, 0.3269, 0.080793, 0.479079, 0.0330997, 0.426041, 0.161786, 0.200489, 0.1
ss_ferry-p025.pddl-bolded-cs.png, 0.0118873, 0.641761, 0.0106621, 0.662508, 0.0182845, 1.27596, 0.640827, 1.59836, 0.9094, 0.072015, 0.749254, 0.0180769, 0.796671, 0.827963, 0.828994, 1.29083, 0.0740067, 1.07925, 0.69108, 1.4662, 0.15
ss_ferry-p026.pddl-bolded-cs.png, 0.011971, 0.781086, 0.0108426, 4.63103, 0.0204155, 1.47883, 1.78191, 1.10886, 4.23538, 0.743515, 5.97726, 0.0210901, 2.28794, 0.944621, 2.28084, 1.49148, 1.06216, 4.75945, 2.21977, 1.59831, 0.19
ss_ferry-p027.pddl-bolded-cs.png, 0.016748, 1.15055, 0.0150478, 14.477, 0.0309147, 2.21762, 2.72017, 2.82375, 9.69617, 1.86797, 16.3845, 0.0316357, 5.70144, 1.2303, 5.75937, 2.06974, 2.29698, 9.34928, 2.91569, 3.39657, 0.24
ss_ferry-p028.pddl-bolded-cs.png, 0.0191343, 1.71737, 0.0176945, 132.335, 0.0451762, 3.8243, 4.70287, 24.869, 20.1343, 16.037, 145.745, 0.0453127, 48.1756, 1.77331, 48.0956, 4.04945, 21.9985, 22.7223, 5.03519, 30.8799, 0.61
ss_ferry-p029.pddl-bolded-cs.png, 0.0378876, 3.58847, 0.0364501, 363.876, 0.125578, 34.9509, 7.88878, 156.833, 34.1165, 115.454, 325.869, 0.126617, 545.687, 3.93355, 527.345, 34.7175, 130.559, 34.1865, 8.65193, 178.99, 2.3
ss_ferry-p030.pddl-bolded-cs.png, 0.774154, 16.9068, 0.772029, 10000.0, 4.46349, 976.326, 22.6548, 10000.0, 52.9044, 10000.0, 10000.0, 4.87456, 10000.0, 23.9861, 10000.0, 776.597, 10000.0, 62.5491, 30.4893, 10000.0, 8.84
ss_ferry-p031.pddl-bolded-cs.png, 26.7799, 10000.0, 24.693, 10000.0, 162.953, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 210.465, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 189.46
ss_ferry-p032.pddl-bolded-cs.png, 13.6487, 10000.0, 13.7496, 10000.0, 90.6115, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 98.4804, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 173.85
ss_ferry-p033.pddl-bolded-cs.png, 465.738, 10000.0, 469.13, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0
ss_ferry-p034.pddl-bolded-cs.png, 0.01, 0.104745, 0.01, 0.0175229, 0.01, 0.338494, 0.13296, 0.0446389, 0.135899, 0.0314191, 0.0182715, 0.01, 0.0283143, 0.100267, 0.0295251, 0.337271, 0.0313704, 0.133086, 0.151522, 0.039526, 0.11
ss_ferry-p035.pddl-bolded-cs.png, 0.01, 0.265833, 0.01, 0.108444, 0.0111271, 0.476171, 0.146753, 0.275309, 0.386079, 0.0554616, 0.123669, 0.0116074, 0.173966, 0.371974, 0.178385, 0.500211, 0.0577373, 0.466944, 0.14917, 0.241178, 0.13
ss_ferry-p036.pddl-bolded-cs.png, 0.0214319, 0.630853, 0.0199901, 0.499116, 0.0428036, 0.554494, 0.733129, 3.97783, 0.985474, 0.112254, 0.503298, 0.0455762, 0.867056, 0.847415, 0.84844, 0.55267, 0.126111, 1.31628, 0.801547, 3.54202, 0.19
ss_ferry-p037.pddl-bolded-cs.png, 0.0263342, 2.024, 0.0248645, 6.34971, 0.0577301, 0.743968, 0.798416, 55.379, 2.8102, 0.145582, 6.9825, 0.0594359, 0.823401, 1.99465, 0.8008, 0.767921, 0.146925, 2.71307, 0.776819, 45.6192, 0.2
ss_ferry-p038.pddl-bolded-cs.png, 0.152493, 1.73862, 0.150073, 36.9358, 0.568307, 23.255, 3.86374, 26.0359, 3.29996, 22.3673, 33.6281, 0.706253, 26.8694, 1.86559, 26.5343, 14.8004, 26.7349, 3.36071, 4.64374, 30.532, 0.93
ss_ferry-p039.pddl-bolded-cs.png, 0.0408624, 1.9518, 0.0385079, 87.4428, 0.126599, 7.45377, 4.91228, 20.5474, 5.07862, 14.3356, 81.9146, 0.126044, 21.92, 1.92687, 22.2108, 7.05969, 15.1807, 5.19547, 5.74562, 21.6244, 0.71
ss_ferry-p040.pddl-bolded-cs.png, 5.06056, 26.2868, 5.08524, 720.14, 21.7471, 323.299, 31.5162, 591.184, 69.1246, 518.337, 616.206, 21.9464, 1515.83, 21.911, 1510.93, 303.559, 497.333, 61.0669, 27.7085, 547.82, 9.7
ss_ferry-p041.pddl-bolded-cs.png, 0.20443, 14.935, 0.201683, 10000.0, 0.976237, 332.524, 21.4789, 998.244, 41.7872, 649.893, 10000.0, 1.08036, 10000.0, 13.9447, 10000.0, 313.11, 774.632, 37.2258, 21.3529, 1098.28, 8.91
ss_ferry-p042.pddl-bolded-cs.png, 26.6819, 10000.0, 26.2115, 10000.0, 159.339, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 190.598, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 237.87
ss_ferry-p043.pddl-bolded-cs.png, 89.5752, 10000.0, 90.2584, 10000.0, 512.19, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 536.462, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 462.0
ss_ferry-p045.pddl-bolded-cs.png, 0.01, 0.148691, 0.01, 0.0143375, 0.01, 0.537948, 0.170486, 0.0359067, 0.141318, 0.0264646, 0.0155522, 0.01, 0.0171266, 0.122222, 0.018079, 0.539192, 0.0266049, 0.132083, 0.185191, 0.0317658, 0.11
ss_ferry-p046.pddl-bolded-cs.png, 0.01, 0.27071, 0.01, 0.0999005, 0.01, 0.758409, 0.200291, 1.05891, 0.457683, 0.0444059, 0.102518, 0.01, 0.15018, 0.411644, 0.146802, 0.770645, 0.0445838, 0.63684, 0.201302, 0.787242, 0.14
ss_ferry-p047.pddl-bolded-cs.png, 0.0231791, 1.27981, 0.0217256, 0.970702, 0.0472383, 0.841427, 0.815379, 7.0087, 1.31338, 0.0931923, 1.00866, 0.0524612, 1.72118, 1.23573, 1.7178, 0.828805, 0.103616, 1.66471, 0.822164, 5.98462, 0.21
ss_ferry-p048.pddl-bolded-cs.png, 0.0340725, 1.861, 0.0323301, 12.976, 0.0796846, 1.41778, 0.715485, 92.1839, 3.04614, 0.173812, 16.8842, 0.0991802, 18.7143, 1.82898, 18.5746, 1.42502, 0.212158, 3.0184, 0.683762, 80.9565, 0.2
ss_ferry-p049.pddl-bolded-cs.png, 0.595226, 12.3353, 0.589364, 63.6836, 2.29683, 8.00743, 17.1223, 10000.0, 14.8558, 4.63657, 59.1897, 2.70694, 117.668, 14.8541, 116.532, 5.406, 5.73815, 16.7908, 18.8849, 10000.0, 0.7
ss_ferry-p050.pddl-bolded-cs.png, 4.82393, 95.9679, 4.89699, 569.246, 22.0487, 318.986, 99.8037, 483.435, 103.694, 462.424, 487.87, 25.7445, 1087.01, 97.3285, 1081.11, 304.85, 418.312, 95.5518, 103.696, 437.957, 2.57
ss_ferry-p051.pddl-bolded-cs.png, 8.6457, 271.993, 8.67491, 1337.26, 41.1538, 767.467, 275.947, 1100.26, 456.359, 1018.37, 1016.17, 46.7929, 10000.0, 290.389, 10000.0, 679.543, 862.939, 444.084, 295.054, 909.957, 14.98
ss_ferry-p052.pddl-bolded-cs.png, 20.6229, 10000.0, 20.7555, 10000.0, 100.548, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 121.59, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 58.47
ss_ferry-p053.pddl-bolded-cs.png, 3.06986, 10000.0, 3.01219, 10000.0, 16.3376, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 16.8852, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 75.48
ss_ferry-p054.pddl-bolded-cs.png, 210.559, 10000.0, 214.945, 10000.0, 987.484, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1015.68, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0
ss_ferry-p055.pddl-bolded-cs.png, 625.957, 10000.0, 623.651, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0
ss_ferry-p056.pddl-bolded-cs.png, 0.01, 0.135792, 0.01, 0.0337127, 0.01, 0.789077, 0.172768, 0.0587502, 0.170074, 0.0366328, 0.0320049, 0.01, 0.0420619, 0.166377, 0.0431535, 0.780995, 0.0357088, 0.180977, 0.179613, 0.0521955, 0.13
ss_ferry-p057.pddl-bolded-cs.png, 0.0145621, 0.278644, 0.0132259, 0.053429, 0.0172429, 1.11775, 0.284435, 0.309903, 0.531427, 0.0526125, 0.0443448, 0.0166799, 0.0603872, 0.391446, 0.0618306, 1.10052, 0.0513473, 0.606163, 0.276534, 0.271835, 0.14
ss_ferry-p058.pddl-bolded-cs.png, 0.0229275, 0.98595, 0.0216858, 0.592376, 0.0381961, 1.18343, 0.613178, 14.5729, 1.8367, 0.115229, 0.47051, 0.0374093, 0.734738, 0.928334, 0.744006, 1.15058, 0.100859, 1.73773, 0.618757, 12.3392, 0.25
ss_ferry-p059.pddl-bolded-cs.png, 0.0297349, 1.92625, 0.02875, 9.32465, 0.0652343, 1.65873, 1.11735, 74.0568, 3.76144, 0.27557, 7.64844, 0.0713944, 13.9405, 1.84581, 14.2644, 1.62457, 0.272556, 3.64824, 1.1278, 65.0866, 0.34
ss_ferry-p060.pddl-bolded-cs.png, 0.287824, 7.88502, 0.281531, 16.9344, 1.05794, 4.5928, 10.8629, 585.95, 11.9064, 2.30885, 13.3665, 1.06833, 24.8774, 7.05493, 25.7787, 3.09367, 2.05256, 10.6521, 8.95766, 523.435, 0.66
ss_ferry-p061.pddl-bolded-cs.png, 0.578793, 56.7407, 0.562864, 263.808, 2.34306, 8.40829, 20.2704, 10000.0, 55.6536, 8.77648, 208.332, 2.38676, 572.376, 55.7222, 577.266, 7.49616, 7.64287, 49.1201, 16.3818, 10000.0, 3.0
ss_ferry-p062.pddl-bolded-cs.png, 2.84844, 142.862, 2.85671, 1034.07, 10.9805, 338.292, 147.553, 705.873, 165.54, 618.945, 674.717, 11.3865, 1482.67, 125.157, 1513.2, 260.529, 489.384, 142.919, 132.478, 543.336, 8.45
ss_ferry-p063.pddl-bolded-cs.png, 7.52026, 10000.0, 7.54229, 10000.0, 35.7056, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 32.3691, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1409.75, 10000.0, 10000.0, 45.43
ss_ferry-p064.pddl-bolded-cs.png, 150.019, 10000.0, 149.634, 10000.0, 795.269, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 980.04, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 392.62
ss_ferry-p065.pddl-bolded-cs.png, 44.4255, 10000.0, 44.1927, 10000.0, 263.002, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 291.845, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0
ss_ferry-p066.pddl-bolded-cs.png, 244.782, 10000.0, 246.62, 10000.0, 1336.68, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 1445.93, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0
ss_ferry-p067.pddl-bolded-cs.png, 0.01, 0.223773, 0.01, 0.0382855, 0.01, 0.221263, 0.257475, 0.0889998, 0.19721, 0.0302718, 0.0337292, 0.01, 0.0295938, 0.267071, 0.0308984, 0.220999, 0.0299885, 0.216469, 0.25377, 0.0808014, 0.12
ss_ferry-p068.pddl-bolded-cs.png, 0.0267435, 0.372174, 0.0244742, 0.152987, 0.0393943, 0.695143, 0.709757, 2.53208, 0.779084, 0.0990202, 0.113705, 0.0356488, 0.156926, 0.535979, 0.159333, 0.683696, 0.0840276, 1.06368, 0.727355, 1.97861, 0.16
ss_ferry-p069.pddl-bolded-cs.png, 0.0493522, 1.55212, 0.0468463, 1.8803, 0.0911987, 1.28249, 1.34941, 91.0149, 1.98611, 0.323965, 1.27813, 0.0752324, 2.252, 1.29756, 2.25393, 1.20303, 0.19842, 1.67491, 1.24791, 76.2743, 0.3
ss_ferry-p070.pddl-bolded-cs.png, 0.0858269, 4.19719, 0.0833312, 16.2506, 0.193131, 1.99181, 7.72809, 10000.0, 5.42021, 1.40589, 10.437, 0.197867, 20.1722, 3.33539, 20.0067, 1.72431, 1.07719, 4.71125, 6.60023, 10000.0, 0.55
ss_ferry-p071.pddl-bolded-cs.png, 0.553818, 39.2969, 0.551393, 149.181, 1.94498, 8.15137, 65.1662, 10000.0, 38.6651, 13.1813, 91.8118, 1.96057, 188.055, 24.2136, 191.217, 4.96413, 7.888, 24.7556, 39.071, 10000.0, 2.2
